sku,categories
/,"cat_3,cat_11,cat_14,cat_21,cat_2224,cat_8"
1140615845,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140615846,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140615847,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140615848,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140615849,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140616065,"cat_2374,cat_3,cat_11,cat_82,cat_409,cat_21,cat_29,cat_407,cat_2224,cat_8,cat_27,cat_408"
1140616366,cat_2172
1140616367,"cat_3,cat_252,cat_297,cat_8,cat_254,cat_298"
1140616368,"cat_3,cat_252,cat_297,cat_8,cat_254,cat_298"
1140616369,"cat_3,cat_252,cat_297,cat_8,cat_254,cat_298"
1140616371,"cat_3,cat_252"
1140616372,"cat_3,cat_252"
1140616373,"cat_3,cat_252"
1140616400,cat_2172
1140616495,cat_3
1140616496,cat_3
1140616543,cat_3
1140616544,cat_3
1140616545,cat_3
1140616546,cat_3
1140616547,cat_3
1140616548,cat_3
1140616549,cat_3
1140616550,cat_3
1140616551,cat_3
1140616552,cat_3
1140616553,cat_3
1140616554,cat_3
1140616557,"cat_3,cat_222"
1140616558,"cat_3,cat_222"
1140616561,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
1140616562,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616563,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616564,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616565,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616568,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616569,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616572,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
1140616682,"cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
1140616683,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616684,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616685,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616687,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616688,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616689,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616690,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616691,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616692,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616693,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616694,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616695,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616696,"cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616697,"cat_3,cat_11,cat_1551,cat_115,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
1140616698,"cat_3,cat_11,cat_82,cat_278,cat_8,cat_27,cat_277"
1140616699,"cat_3,cat_11,cat_82,cat_278,cat_8,cat_27,cat_277"
1140616700,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140616701,"cat_2374,cat_3,cat_115,cat_21,cat_2224"
1140616826,"cat_1968,cat_3,cat_11,cat_14,cat_8"
1140616827,"cat_1968,cat_3,cat_11,cat_14,cat_8"
1140616828,"cat_1968,cat_3,cat_11"
1140616829,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140616830,"cat_1968,cat_3,cat_11,cat_14,cat_8"
1140616831,"cat_1968,cat_3,cat_11,cat_14,cat_8"
1140616832,"cat_1968,cat_3,cat_11,cat_14,cat_8"
1140616833,"cat_1968,cat_3,cat_11,cat_19,cat_66,cat_8,cat_17,cat_65"
1140616834,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
1140616835,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
1140616839,"cat_1968,cat_2374,cat_3,cat_11,cat_14,cat_8"
1140616841,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_98,cat_2224,cat_773,cat_778,cat_8,cat_38,cat_99"
1140616843,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_98,cat_2224,cat_773,cat_778,cat_38,cat_99"
1140616844,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140616845,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_98,cat_2224,cat_773,cat_778,cat_8,cat_38,cat_99"
1140616846,"cat_1968,cat_3,cat_11,cat_8"
1140616847,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
1140616848,"cat_1968,cat_3,cat_8,cat_222,cat_223"
1140616849,"cat_1968,cat_3,cat_8,cat_222,cat_223"
1140616980,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140616981,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140616982,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140616983,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140617031,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140617032,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140617033,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617076,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617077,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617078,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617079,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617080,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617081,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617082,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617083,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617084,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617085,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617086,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617087,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617088,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617089,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617090,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617091,"cat_3,cat_11,cat_82,cat_8,cat_27"
1140617120,cat_2172
1140617669,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140617670,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140617671,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140617672,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
1140617856,"cat_2374,cat_3,cat_115,cat_21,cat_2224"
1140618099,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618100,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618102,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618103,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618104,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618142,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618143,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618145,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618146,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618153,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140618164,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140618169,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618170,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618172,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618174,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618175,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618184,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618185,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618186,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618187,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618188,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618364,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618365,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618366,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618367,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618368,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618369,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618370,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618371,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618372,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618373,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618374,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618375,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140618513,"cat_3,cat_11,cat_14,cat_8"
1140618514,"cat_3,cat_11,cat_14,cat_8"
1140618515,"cat_3,cat_11,cat_14,cat_8"
1140618516,"cat_3,cat_11,cat_14,cat_8"
1140618519,"cat_3,cat_11,cat_14,cat_8"
1140618521,"cat_3,cat_11,cat_14,cat_8"
1140618523,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618538,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618539,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618540,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618550,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618551,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618552,"cat_2374,cat_3,cat_40,cat_98,cat_770,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618553,"cat_2374,cat_3,cat_40,cat_98,cat_770,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618793,cat_2172
1140618869,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140618870,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140618871,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
1140618912,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618913,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618914,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618915,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618916,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618917,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618918,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618919,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618920,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618921,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618922,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618923,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618924,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618925,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618926,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618927,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618928,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618929,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618930,cat_3
1140618931,"cat_3,cat_21,cat_2224"
1140618932,"cat_2374,cat_3,cat_21,cat_40,cat_98,cat_2224,cat_773,cat_778,cat_8,cat_38,cat_99"
1140618933,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618934,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618935,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618936,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618937,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618938,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618939,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618951,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618952,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618953,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618954,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618955,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618956,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618957,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618958,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618959,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618960,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618961,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618962,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618963,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618964,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618965,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618966,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618967,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618968,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618969,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140618970,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618971,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618972,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618973,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618974,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618975,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618976,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618977,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618978,"cat_2127,cat_3,cat_11,cat_115"
1140618980,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618981,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618984,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618985,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618986,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618987,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618988,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618989,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618990,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618991,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618992,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618993,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618994,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618995,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618998,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140618999,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619000,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619001,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619002,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619003,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619004,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619005,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619006,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619007,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619008,"cat_2127,cat_3,cat_11,cat_14"
1140619009,"cat_2127,cat_3,cat_11,cat_14"
1140619010,"cat_2127,cat_3,cat_11,cat_14"
1140619011,"cat_2127,cat_3,cat_11,cat_14"
1140619012,"cat_2127,cat_3,cat_11,cat_14"
1140619013,"cat_2127,cat_3,cat_11,cat_14"
1140619014,"cat_2127,cat_3,cat_11,cat_14"
1140619016,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140619017,"cat_2127,cat_3,cat_11,cat_14,cat_8"
1140619018,"cat_2127,cat_3,cat_14"
1140619019,"cat_2127,cat_3,cat_14"
1140619020,"cat_2127,cat_3,cat_14"
1140619021,"cat_2127,cat_3,cat_14"
1140619022,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619023,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619024,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619025,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619026,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619027,"cat_2374,cat_3,cat_326,cat_8,cat_328"
1140619028,"cat_2127,cat_3,cat_14,cat_8"
1140619029,"cat_2127,cat_3,cat_11,cat_14"
1140619030,"cat_2127,cat_3,cat_11,cat_14"
1140619031,"cat_2127,cat_3,cat_11,cat_14"
1140619032,"cat_2127,cat_3,cat_11"
1140619033,"cat_2127,cat_3,cat_11"
1140619034,"cat_2127,cat_3,cat_14"
1140619035,"cat_2127,cat_3,cat_14"
1140619037,"cat_2127,cat_3,cat_11,cat_115,cat_14"
1140619038,"cat_2127,cat_3,cat_11,cat_14"
1140619039,"cat_2127,cat_3,cat_11,cat_14"
1140619040,"cat_2127,cat_3,cat_11,cat_14"
1140619041,"cat_2127,cat_3,cat_11,cat_14"
1140619042,"cat_2127,cat_3,cat_11,cat_14"
1140619043,"cat_2127,cat_3,cat_11,cat_14"
1140619044,"cat_2127,cat_3,cat_11,cat_14"
1140619045,"cat_2127,cat_3,cat_11,cat_14"
1140619046,"cat_2127,cat_3,cat_11,cat_14"
1140619047,"cat_2127,cat_3,cat_11,cat_14"
1140619048,"cat_2127,cat_3,cat_11,cat_14"
1140619049,"cat_2127,cat_3,cat_11,cat_14"
1140619050,"cat_2127,cat_3,cat_11,cat_14"
1140619051,"cat_2127,cat_3,cat_11,cat_14"
1140619052,"cat_2127,cat_3,cat_11,cat_14"
1140619053,"cat_2127,cat_3,cat_11,cat_14"
1140619054,"cat_2127,cat_3,cat_11,cat_14"
1140619055,"cat_2127,cat_3,cat_11,cat_14"
1140619056,"cat_2127,cat_3,cat_11,cat_14"
1140619057,"cat_2127,cat_3,cat_11,cat_14"
1140619058,"cat_2127,cat_3,cat_11,cat_14"
1140619059,"cat_2127,cat_3,cat_11,cat_14"
1140619060,"cat_2127,cat_3,cat_11,cat_14"
1140619061,"cat_2127,cat_3,cat_11,cat_14"
1140619062,"cat_2127,cat_3,cat_11,cat_14"
1140619063,"cat_2127,cat_3,cat_11,cat_14"
1140619064,"cat_2127,cat_3,cat_11,cat_14"
1140619065,"cat_2127,cat_3,cat_11,cat_14"
1140619066,"cat_2127,cat_3,cat_11,cat_14"
1140619067,"cat_2127,cat_3,cat_11,cat_14"
1140619068,"cat_2127,cat_3,cat_11,cat_14"
1140619069,"cat_2127,cat_3,cat_11,cat_14"
1140619070,"cat_2127,cat_3,cat_11,cat_14"
1140619071,"cat_2127,cat_3,cat_11,cat_14"
1140619072,"cat_2127,cat_3,cat_11,cat_14"
1140619073,"cat_2127,cat_3,cat_11,cat_14"
1140619074,"cat_2127,cat_3,cat_11,cat_14"
1140619077,"cat_2127,cat_3,cat_11,cat_14"
1140619078,"cat_2127,cat_3,cat_11,cat_14"
1140619079,"cat_2127,cat_3,cat_11,cat_14"
1140619080,"cat_2127,cat_3,cat_11,cat_14"
1140619081,"cat_2127,cat_3,cat_11,cat_14"
1140619082,"cat_2127,cat_3,cat_11,cat_14"
1140619083,"cat_2127,cat_3,cat_11,cat_14"
1140619084,"cat_2127,cat_3,cat_11,cat_14"
1140619086,"cat_2127,cat_3,cat_11,cat_14"
1140619087,"cat_2127,cat_3,cat_11,cat_14"
1140619088,"cat_2127,cat_3,cat_11,cat_14"
1140619089,"cat_2127,cat_3,cat_11,cat_14"
1140619090,"cat_2127,cat_3,cat_11,cat_14"
1140619091,"cat_2127,cat_3,cat_11,cat_14"
1140619092,"cat_2127,cat_3,cat_11,cat_14"
1140619093,"cat_2127,cat_3,cat_11,cat_14"
1140619094,"cat_2127,cat_3,cat_11,cat_14"
1140619095,"cat_2127,cat_3,cat_11"
1140619096,"cat_2127,cat_3,cat_11"
1140619099,"cat_2127,cat_3,cat_11"
1140619100,"cat_2127,cat_3,cat_11"
1140619101,"cat_2127,cat_3,cat_11"
1140619102,"cat_2127,cat_3,cat_11,cat_14"
1140619103,"cat_2127,cat_3,cat_11,cat_14"
1140619104,"cat_2127,cat_3,cat_11"
1140619105,"cat_2127,cat_3,cat_11"
1140619106,"cat_2127,cat_3,cat_11"
1140619107,"cat_2127,cat_3,cat_11"
1140619108,"cat_2127,cat_3,cat_11"
1140619109,"cat_2127,cat_3,cat_11,cat_14"
1140619111,"cat_2127,cat_3,cat_11,cat_14"
1140619112,"cat_2127,cat_3,cat_11,cat_14"
1140619113,"cat_2127,cat_3,cat_11,cat_14"
1140619114,"cat_2127,cat_3,cat_11"
1140619115,"cat_2127,cat_3,cat_11,cat_14"
1140619117,"cat_2127,cat_3,cat_11,cat_14"
1140619118,"cat_2127,cat_3,cat_11,cat_14"
1140619119,"cat_2127,cat_3,cat_11,cat_14"
1140619126,"cat_2127,cat_3,cat_14"
1140619127,"cat_2127,cat_3,cat_14"
1140619128,"cat_2127,cat_3,cat_14"
1140619130,"cat_2127,cat_3,cat_14"
1140619134,"cat_2127,cat_2374,cat_3,cat_11,cat_14"
1140619135,"cat_2127,cat_2374,cat_3,cat_11,cat_14"
1140619136,"cat_2127,cat_2374,cat_3,cat_11,cat_14"
1140619145,"cat_2127,cat_3,cat_14,cat_8"
1140619146,"cat_2127,cat_3,cat_14,cat_8"
1140619149,"cat_2127,cat_3,cat_14,cat_8"
1140619150,"cat_2127,cat_3,cat_14,cat_8"
1140619151,"cat_2127,cat_3,cat_14,cat_8"
1140619152,"cat_2127,cat_3,cat_14,cat_8"
1140619154,"cat_2127,cat_3,cat_11,cat_115,cat_14,cat_8"
1140619155,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619156,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619157,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619158,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619159,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619160,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619161,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619163,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619164,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619165,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619166,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619167,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619171,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619172,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619176,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1140619182,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619184,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619185,"cat_3,cat_11,cat_148,cat_158,cat_14,cat_152,cat_160,cat_8,cat_150,cat_159"
1140619202,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619203,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619204,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619205,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619206,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619207,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
1140619218,"cat_3,cat_29,cat_8,cat_27"
1140619219,"cat_3,cat_29,cat_8,cat_27"
1140619220,"cat_3,cat_29,cat_8,cat_27"
1140619221,"cat_3,cat_29,cat_8,cat_27"
1140619222,"cat_3,cat_29,cat_8,cat_27"
1140619223,"cat_3,cat_29,cat_8,cat_27"
1140619224,"cat_3,cat_29,cat_8,cat_27"
1140619225,"cat_3,cat_29,cat_8,cat_27"
1140619226,"cat_3,cat_29,cat_8,cat_27"
1140619228,"cat_3,cat_29,cat_8,cat_27"
1140619229,"cat_3,cat_29,cat_8,cat_27"
1140619230,"cat_3,cat_29,cat_8,cat_27"
1140619231,"cat_3,cat_29,cat_8,cat_27"
1140619232,"cat_3,cat_29,cat_8,cat_27"
1140619233,"cat_3,cat_29,cat_8,cat_27"
1140619234,"cat_3,cat_29,cat_8,cat_27"
1140619235,"cat_3,cat_29,cat_8,cat_27"
